x
1	0.00362124406441122
2	0.00431694316729381
3	0.00452336477224602
4	0.00477819484655129
5	0.00372247191091102
6	0.00455060579196331
7	0.00438598787340982
8	0.00425210508205165
9	0.00434248573739815
10	0.00492434666188224
11	0.00432144543156721
12	0.00395430519610418
13	0.00492687670397363
14	0.00334593240738812
15	0.00531637882342295
16	0.00546693959442379
17	0.00320985434425847
18	0.00472204153520472
19	0.00471155343513363
20	0.00452803772357591
21	0.00432226584483164
22	0.0034459516549683
23	0.00503918663523439
24	0.00394657579528257
